Date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,Month,Year,Season,State
2011-03-08,20.37,29.77,12.63,0.0,21.23,44.95,2.4,3,2011,Rabi,Haryana
2011-03-09,19.0,28.18,11.47,0.33,20.84,45.01,1.84,3,2011,Rabi,Haryana
2011-03-10,19.53,27.2,12.65,0.0,20.11,37.27,1.33,3,2011,Rabi,Haryana
2011-03-11,20.09,30.85,11.5,0.0,21.72,37.17,2.0,3,2011,Rabi,Haryana
2011-03-12,20.91,31.25,11.5,0.0,21.73,27.77,1.86,3,2011,Rabi,Haryana
2011-03-13,22.4,33.37,12.07,0.0,22.49,24.58,1.83,3,2011,Rabi,Haryana
2011-03-14,24.26,33.72,15.95,0.0,21.99,24.86,1.4,3,2011,Rabi,Haryana
2011-03-15,24.35,34.92,15.24,0.0,23.14,31.67,1.3,3,2011,Rabi,Haryana
2011-03-16,25.05,35.71,16.74,0.0,21.46,29.5,1.8,3,2011,Rabi,Haryana
2011-03-17,26.66,37.88,15.82,0.0,19.45,26.82,1.7,3,2011,Rabi,Haryana
2011-03-18,27.22,38.04,18.84,0.0,16.26,23.8,2.16,3,2011,Rabi,Haryana
2011-03-19,25.79,36.09,19.05,0.0,17.4,24.17,2.09,3,2011,Rabi,Haryana
2011-03-20,24.39,35.14,15.65,0.01,22.97,20.2,1.91,3,2011,Rabi,Haryana
2011-03-21,23.36,34.65,13.91,0.0,23.76,18.98,1.95,3,2011,Rabi,Haryana
2011-03-22,24.25,35.93,14.75,0.0,24.89,18.09,1.21,3,2011,Rabi,Haryana
2011-03-23,25.31,36.67,15.26,0.0,22.51,21.32,1.29,3,2011,Rabi,Haryana
2011-03-24,25.31,34.66,16.88,2.44,22.52,29.36,1.22,3,2011,Rabi,Haryana
2011-03-25,25.46,35.81,16.99,0.0,23.84,24.53,1.86,3,2011,Rabi,Haryana
2011-03-26,26.46,37.27,16.81,0.0,23.12,22.32,2.24,3,2011,Rabi,Haryana
2011-03-27,28.12,38.7,19.79,0.0,22.86,20.43,1.85,3,2011,Rabi,Haryana
2011-03-28,28.88,38.82,20.51,0.0,22.35,21.74,1.72,3,2011,Rabi,Haryana
2011-03-29,27.22,36.62,18.33,0.56,20.58,26.15,1.12,3,2011,Rabi,Haryana
2011-03-30,26.11,35.15,18.63,1.35,24.08,30.85,1.31,3,2011,Rabi,Haryana
2011-03-31,25.76,35.71,16.98,0.0,24.7,27.18,1.74,3,2011,Rabi,Haryana
2011-04-01,26.6,35.9,17.54,0.0,22.25,25.33,1.65,4,2011,Rabi,Haryana
2011-04-02,26.49,35.28,16.91,0.78,22.37,27.79,1.31,4,2011,Rabi,Haryana
2011-04-03,23.81,32.55,15.25,4.52,24.0,34.51,2.14,4,2011,Rabi,Haryana
2011-04-04,23.96,33.28,14.47,0.0,26.11,26.57,1.67,4,2011,Rabi,Haryana
2011-04-05,25.54,36.02,15.16,0.0,25.04,21.36,2.26,4,2011,Rabi,Haryana
2011-04-06,25.86,35.73,17.73,0.0,22.66,20.51,1.43,4,2011,Rabi,Haryana
2011-04-07,24.78,34.15,17.09,0.0,17.7,26.71,2.19,4,2011,Rabi,Haryana
2011-04-08,25.94,34.99,17.38,0.0,23.0,19.73,1.66,4,2011,Rabi,Haryana
2011-04-09,27.13,36.11,18.96,0.0,23.96,19.0,1.59,4,2011,Rabi,Haryana
2011-04-10,27.58,36.08,19.37,0.03,21.09,21.8,1.66,4,2011,Rabi,Haryana
2011-04-11,28.66,37.18,21.19,0.0,14.59,30.37,2.36,4,2011,Rabi,Haryana
2011-04-12,28.07,36.4,20.43,0.0,18.9,35.37,2.24,4,2011,Rabi,Haryana
2011-04-13,27.77,35.66,19.33,0.06,23.38,30.99,1.75,4,2011,Rabi,Haryana
2011-04-14,28.88,37.43,21.48,0.01,23.81,26.14,1.44,4,2011,Rabi,Haryana
2011-04-15,29.26,36.59,22.4,0.01,23.75,26.36,1.08,4,2011,Rabi,Haryana
2011-04-16,30.04,38.76,21.96,3.27,18.41,30.86,1.63,4,2011,Rabi,Haryana
2011-04-17,26.77,34.27,21.8,8.44,12.81,56.44,2.3,4,2011,Rabi,Haryana
2011-04-18,26.44,33.58,19.75,1.37,23.77,51.79,1.64,4,2011,Rabi,Haryana
2011-04-19,25.94,34.44,18.55,0.11,26.76,42.32,2.13,4,2011,Rabi,Haryana
2011-04-20,26.62,35.13,18.52,0.0,27.16,36.77,2.06,4,2011,Rabi,Haryana
2011-04-21,27.99,36.61,20.91,0.0,26.9,30.39,2.06,4,2011,Rabi,Haryana
2011-04-22,28.98,37.67,20.98,0.0,27.12,28.69,1.72,4,2011,Rabi,Haryana
2011-04-23,30.42,38.67,23.82,0.0,26.0,25.25,1.39,4,2011,Rabi,Haryana
2011-04-24,31.87,40.5,24.64,0.0,25.31,22.68,1.52,4,2011,Rabi,Haryana
2011-04-25,32.53,42.12,24.16,0.0,25.81,18.82,1.74,4,2011,Rabi,Haryana
2011-04-26,33.04,42.32,24.75,0.0,24.83,17.06,1.45,4,2011,Rabi,Haryana
2011-04-27,31.56,40.87,22.19,0.0,24.74,24.37,2.18,4,2011,Rabi,Haryana
2011-04-28,33.32,43.26,23.95,0.0,24.09,21.2,2.01,4,2011,Rabi,Haryana
2011-04-29,33.09,41.62,24.51,0.0,23.29,20.09,2.63,4,2011,Rabi,Haryana
2011-04-30,33.01,39.82,26.67,0.0,25.47,22.05,2.66,4,2011,Rabi,Haryana
2011-05-01,33.5,42.73,23.78,0.0,23.94,17.7,2.5,5,2011,,Haryana
2011-05-02,33.91,42.42,24.87,0.0,25.63,19.7,2.58,5,2011,,Haryana
2011-05-03,35.64,44.33,26.94,0.0,25.16,19.77,2.31,5,2011,,Haryana
2011-05-04,35.59,43.22,28.63,0.14,24.72,23.29,3.07,5,2011,,Haryana
2011-05-05,35.06,42.39,26.72,1.37,24.11,25.99,1.76,5,2011,,Haryana
2011-05-06,33.39,40.62,26.51,6.73,23.91,31.69,2.04,5,2011,,Haryana
2011-05-07,30.86,38.63,23.51,1.34,24.37,41.38,2.31,5,2011,,Haryana
2011-05-08,32.81,41.13,25.02,0.0,26.97,29.56,2.02,5,2011,,Haryana
2011-05-09,34.65,43.48,26.19,0.0,27.4,21.07,2.03,5,2011,,Haryana
2011-05-10,34.53,43.75,25.67,0.0,26.83,21.99,3.57,5,2011,,Haryana
2011-05-11,35.03,43.73,26.11,0.0,26.73,20.79,2.62,5,2011,,Haryana
2011-05-12,35.84,44.97,27.53,0.03,24.77,19.61,2.97,5,2011,,Haryana
2011-05-13,35.41,43.58,26.77,0.14,25.86,18.68,1.3,5,2011,,Haryana
2011-05-14,36.08,43.96,28.82,0.0,26.1,16.15,1.77,5,2011,,Haryana
2011-05-15,37.18,44.83,27.8,0.0,26.91,13.48,1.9,5,2011,,Haryana
2011-05-16,37.84,45.74,28.24,0.0,26.23,12.78,1.36,5,2011,,Haryana
2011-05-17,38.82,46.59,31.69,0.0,24.78,12.56,1.82,5,2011,,Haryana
2011-05-18,39.0,46.83,30.17,0.02,25.3,15.35,3.34,5,2011,,Haryana
2011-05-19,37.64,45.51,30.04,0.66,26.41,21.75,4.27,5,2011,,Haryana
2011-05-20,36.39,44.16,27.42,0.0,25.05,30.16,1.85,5,2011,,Haryana
2011-05-21,36.59,43.69,29.37,0.45,21.85,34.38,3.42,5,2011,,Haryana
2011-05-22,32.92,38.67,27.58,25.92,13.28,52.65,2.95,5,2011,,Haryana
2011-05-23,33.26,40.31,27.25,0.78,26.87,45.18,2.28,5,2011,,Haryana
2011-05-24,34.91,42.31,26.7,0.0,26.91,40.94,2.38,5,2011,,Haryana
2011-05-25,35.73,43.05,28.04,0.13,23.36,37.44,2.6,5,2011,,Haryana
2011-05-26,35.98,42.37,27.86,0.21,19.75,38.68,1.51,5,2011,,Haryana
2011-05-27,35.4,42.08,30.13,5.09,19.13,43.23,1.75,5,2011,,Haryana
2011-05-28,33.47,40.42,26.97,0.19,25.47,41.9,2.6,5,2011,,Haryana
2011-05-29,35.52,42.62,28.31,0.0,24.27,34.46,2.0,5,2011,,Haryana
2011-05-30,36.38,44.15,28.85,0.26,25.38,30.37,3.39,5,2011,,Haryana
2011-05-31,35.83,43.6,26.99,0.65,25.33,33.0,2.12,5,2011,,Haryana
2011-06-01,34.08,39.66,28.11,13.17,23.0,42.39,2.48,6,2011,Kharif,Haryana
2011-06-02,31.44,37.68,25.39,0.79,20.12,50.64,2.44,6,2011,Kharif,Haryana
2011-06-03,32.65,40.16,25.0,0.0,26.99,44.44,1.99,6,2011,Kharif,Haryana
2011-06-04,34.61,41.44,27.1,0.0,27.57,34.16,1.52,6,2011,Kharif,Haryana
2011-06-05,36.05,43.43,28.05,0.0,25.92,29.04,1.58,6,2011,Kharif,Haryana
2011-06-06,37.11,45.16,28.91,0.15,23.35,25.08,2.31,6,2011,Kharif,Haryana
2011-06-07,37.87,45.83,29.32,0.04,25.43,27.73,2.38,6,2011,Kharif,Haryana
2011-06-08,37.25,44.31,30.42,0.02,25.88,21.76,3.65,6,2011,Kharif,Haryana
2011-06-09,36.39,44.52,28.05,0.14,22.63,27.62,3.31,6,2011,Kharif,Haryana
2011-06-10,34.77,42.02,26.97,0.08,24.42,38.87,3.14,6,2011,Kharif,Haryana
2011-06-11,36.55,44.62,28.72,2.8,24.61,33.38,3.06,6,2011,Kharif,Haryana
2011-06-12,36.03,43.08,28.47,3.44,23.7,40.13,1.95,6,2011,Kharif,Haryana
2011-06-13,36.88,43.13,29.97,0.0,24.41,41.9,2.28,6,2011,Kharif,Haryana
2011-06-14,37.63,43.1,32.14,8.09,24.18,39.28,2.73,6,2011,Kharif,Haryana
2011-06-15,36.58,42.19,30.82,0.27,21.42,42.69,2.89,6,2011,Kharif,Haryana
2011-06-16,37.4,42.84,31.25,0.02,19.64,35.4,3.66,6,2011,Kharif,Haryana
2011-06-17,36.88,42.12,32.26,3.4,19.87,40.17,3.11,6,2011,Kharif,Haryana
2011-06-18,35.81,41.26,30.06,2.76,18.12,47.35,1.4,6,2011,Kharif,Haryana
2011-06-19,35.4,41.68,30.08,0.74,22.59,41.64,1.91,6,2011,Kharif,Haryana
2011-06-20,36.5,41.98,29.92,0.25,20.54,39.08,1.43,6,2011,Kharif,Haryana
2011-06-21,34.68,39.38,31.27,0.29,21.51,45.65,2.25,6,2011,Kharif,Haryana
2011-06-22,36.76,42.62,30.45,0.05,21.15,40.35,2.62,6,2011,Kharif,Haryana
2011-06-23,34.2,37.07,31.43,1.13,23.54,52.08,2.03,6,2011,Kharif,Haryana
2011-06-24,36.01,41.21,30.46,4.71,22.02,46.69,1.49,6,2011,Kharif,Haryana
2011-06-25,36.76,42.73,31.83,8.92,14.7,44.35,2.54,6,2011,Kharif,Haryana
2011-06-26,31.58,34.36,29.27,5.06,7.14,69.29,2.22,6,2011,Kharif,Haryana
2011-06-27,30.03,32.53,28.0,1.96,19.37,70.41,1.94,6,2011,Kharif,Haryana
2011-06-28,32.16,38.27,27.4,0.4,21.46,59.71,2.28,6,2011,Kharif,Haryana
2011-06-29,32.79,38.03,27.5,1.09,12.82,57.07,1.9,6,2011,Kharif,Haryana
2011-06-30,33.79,39.72,27.94,0.76,18.83,54.46,2.56,6,2011,Kharif,Haryana
2011-07-01,34.31,38.59,30.17,0.3,13.9,49.55,3.03,7,2011,Kharif,Haryana
2011-07-02,35.21,41.37,29.18,0.93,20.94,46.53,2.12,7,2011,Kharif,Haryana
2011-07-03,35.81,41.63,30.4,2.38,20.96,42.8,2.42,7,2011,Kharif,Haryana
2011-07-04,35.65,41.51,30.5,0.03,22.28,43.17,2.27,7,2011,Kharif,Haryana
2011-07-05,35.49,41.68,29.78,0.51,20.38,42.13,2.73,7,2011,Kharif,Haryana
2011-07-06,33.75,38.63,29.31,0.37,20.49,53.16,3.02,7,2011,Kharif,Haryana
2011-07-07,30.89,34.46,27.73,29.09,17.23,69.15,3.15,7,2011,Kharif,Haryana
2011-07-08,31.73,37.06,26.34,2.51,8.6,63.75,2.72,7,2011,Kharif,Haryana
2011-07-09,30.04,33.58,27.51,2.08,15.0,69.82,1.5,7,2011,Kharif,Haryana
2011-07-10,31.6,36.72,26.82,1.38,22.36,63.68,1.81,7,2011,Kharif,Haryana
2011-07-11,32.68,38.44,26.97,0.05,23.96,60.26,2.17,7,2011,Kharif,Haryana
2011-07-12,34.64,41.23,28.0,0.0,22.36,53.1,2.29,7,2011,Kharif,Haryana
2011-07-13,33.93,39.74,28.87,0.0,22.23,56.17,2.51,7,2011,Kharif,Haryana
2011-07-14,33.54,39.83,28.7,0.67,18.87,57.78,2.42,7,2011,Kharif,Haryana
2011-07-15,31.5,35.73,27.86,10.28,15.49,68.83,2.66,7,2011,Kharif,Haryana
2011-07-16,30.66,34.97,26.98,3.44,20.5,70.31,1.89,7,2011,Kharif,Haryana
2011-07-17,31.36,37.32,25.89,1.09,22.2,61.68,2.41,7,2011,Kharif,Haryana
2011-07-18,31.22,36.66,25.95,0.71,21.92,63.83,2.5,7,2011,Kharif,Haryana
2011-07-19,32.97,38.02,27.39,0.25,23.49,58.69,1.11,7,2011,Kharif,Haryana
2011-07-20,35.17,41.23,28.98,0.9,20.95,48.07,1.34,7,2011,Kharif,Haryana
2011-07-21,34.45,40.22,28.44,0.64,17.87,49.33,2.09,7,2011,Kharif,Haryana
2011-07-22,33.63,39.14,28.86,0.11,20.33,52.12,2.2,7,2011,Kharif,Haryana
2011-07-23,31.3,34.98,28.48,2.7,15.74,62.48,3.31,7,2011,Kharif,Haryana
2011-07-24,31.16,37.09,26.17,0.17,18.69,64.59,3.57,7,2011,Kharif,Haryana
2011-07-25,29.93,33.06,27.12,0.02,15.29,70.07,3.39,7,2011,Kharif,Haryana
2011-07-26,31.48,35.83,27.45,9.93,20.2,65.69,2.0,7,2011,Kharif,Haryana
2011-07-27,31.84,36.39,27.86,2.56,14.19,65.09,1.61,7,2011,Kharif,Haryana
2011-07-28,31.52,35.46,27.75,2.84,14.76,70.97,1.86,7,2011,Kharif,Haryana
2011-07-29,30.84,33.76,27.88,1.92,18.23,72.68,1.69,7,2011,Kharif,Haryana
2011-07-30,32.62,37.18,27.76,0.39,18.02,63.08,1.32,7,2011,Kharif,Haryana
2011-07-31,33.47,39.04,27.99,0.41,20.46,57.83,1.77,7,2011,Kharif,Haryana
2011-08-01,33.46,37.62,29.52,0.08,20.74,57.33,2.58,8,2011,Kharif,Haryana
2011-08-02,35.15,41.64,29.27,0.09,22.53,49.31,2.65,8,2011,Kharif,Haryana
2011-08-03,35.17,41.2,29.42,0.07,19.53,49.61,2.24,8,2011,Kharif,Haryana
2011-08-04,33.15,39.05,28.16,0.37,15.57,55.12,1.97,8,2011,Kharif,Haryana
2011-08-05,33.52,38.69,28.17,2.23,19.39,55.26,1.55,8,2011,Kharif,Haryana
2011-08-06,32.97,37.74,28.74,9.84,19.35,60.35,1.68,8,2011,Kharif,Haryana
2011-08-07,30.47,34.85,27.48,2.45,18.6,71.58,2.24,8,2011,Kharif,Haryana
2011-08-08,30.12,33.69,26.84,28.25,20.85,75.87,2.67,8,2011,Kharif,Haryana
2011-08-09,29.72,33.36,26.47,3.42,24.11,74.43,3.31,8,2011,Kharif,Haryana
2011-08-10,30.46,36.18,25.64,1.48,18.59,71.2,4.02,8,2011,Kharif,Haryana
2011-08-11,30.34,35.81,25.95,6.64,18.02,71.72,2.96,8,2011,Kharif,Haryana
2011-08-12,28.48,31.82,26.38,11.26,14.4,81.78,2.76,8,2011,Kharif,Haryana
2011-08-13,28.86,32.42,25.81,1.21,16.02,77.17,2.56,8,2011,Kharif,Haryana
2011-08-14,29.11,34.09,25.53,6.77,18.08,74.71,3.84,8,2011,Kharif,Haryana
2011-08-15,28.72,32.97,25.06,8.76,9.07,75.67,2.98,8,2011,Kharif,Haryana
2011-08-16,29.18,32.89,25.84,4.45,8.34,73.95,1.48,8,2011,Kharif,Haryana
2011-08-17,30.32,35.55,24.44,0.36,20.53,66.64,1.64,8,2011,Kharif,Haryana
2011-08-18,31.31,36.67,26.51,1.49,22.04,64.28,1.63,8,2011,Kharif,Haryana
2011-08-19,29.03,32.79,25.86,12.9,15.16,75.49,1.74,8,2011,Kharif,Haryana
2011-08-20,28.03,31.5,25.5,17.53,20.44,82.45,2.78,8,2011,Kharif,Haryana
2011-08-21,28.87,32.78,25.43,0.02,23.35,78.46,1.58,8,2011,Kharif,Haryana
2011-08-22,31.67,37.58,25.41,0.16,20.84,66.95,0.98,8,2011,Kharif,Haryana
2011-08-23,31.53,35.86,27.67,4.89,14.16,68.67,1.9,8,2011,Kharif,Haryana
2011-08-24,28.71,31.02,26.74,7.54,10.85,81.67,1.43,8,2011,Kharif,Haryana
2011-08-25,30.43,35.24,25.76,3.26,20.96,73.8,0.78,8,2011,Kharif,Haryana
2011-08-26,30.01,33.93,26.49,0.57,19.48,70.83,1.87,8,2011,Kharif,Haryana
2011-08-27,29.5,32.63,26.59,0.95,16.21,76.17,1.62,8,2011,Kharif,Haryana
2011-08-28,29.74,34.21,26.03,0.68,22.36,76.44,1.71,8,2011,Kharif,Haryana
2011-08-29,30.7,36.21,26.19,0.17,22.13,71.63,2.22,8,2011,Kharif,Haryana
2011-08-30,30.61,36.11,25.85,0.77,22.21,73.07,2.34,8,2011,Kharif,Haryana
2011-08-31,30.77,35.41,26.41,0.5,21.95,72.22,1.93,8,2011,Kharif,Haryana
2011-09-01,30.45,35.23,26.5,1.64,22.33,72.64,1.94,9,2011,Kharif,Haryana
2011-09-02,30.33,34.98,26.18,4.84,13.87,71.72,1.21,9,2011,Kharif,Haryana
2011-09-03,29.56,34.28,26.34,6.47,21.05,72.49,3.14,9,2011,Kharif,Haryana
2011-09-04,26.74,28.43,25.38,28.24,11.5,89.05,3.63,9,2011,Kharif,Haryana
2011-09-05,27.22,29.72,25.38,15.02,11.41,87.36,2.37,9,2011,Kharif,Haryana
2011-09-06,27.36,29.96,25.4,18.68,11.49,90.52,1.93,9,2011,Kharif,Haryana
2011-09-07,28.29,31.67,25.29,1.13,15.69,83.37,1.18,9,2011,Kharif,Haryana
2011-09-08,28.45,31.98,25.36,5.68,16.98,81.76,1.63,9,2011,Kharif,Haryana
2011-09-09,27.74,30.33,25.56,59.01,6.65,88.29,1.0,9,2011,Kharif,Haryana
2011-09-10,27.82,30.05,25.21,13.98,18.45,85.33,0.96,9,2011,Kharif,Haryana
2011-09-11,28.03,31.42,25.3,2.61,20.69,84.02,1.69,9,2011,Kharif,Haryana
2011-09-12,28.08,31.94,24.86,0.3,19.93,86.13,2.96,9,2011,Kharif,Haryana
2011-09-13,28.95,33.06,24.87,0.16,19.45,80.48,1.49,9,2011,Kharif,Haryana
2011-09-14,29.96,33.76,25.61,0.43,18.9,76.22,1.23,9,2011,Kharif,Haryana
2011-09-15,29.49,33.4,26.44,27.28,5.58,79.0,0.89,9,2011,Kharif,Haryana
2011-09-16,27.92,31.02,25.25,25.77,18.51,85.69,1.56,9,2011,Kharif,Haryana
2011-09-17,27.62,31.69,24.49,5.85,19.67,81.19,1.73,9,2011,Kharif,Haryana
2011-09-18,27.15,31.95,22.67,0.0,19.66,79.92,1.36,9,2011,Kharif,Haryana
2011-09-19,27.79,32.39,23.99,1.89,18.91,76.11,1.1,9,2011,Kharif,Haryana
2011-09-20,27.4,32.25,22.89,0.1,20.94,77.73,1.4,9,2011,Kharif,Haryana
2011-09-21,26.93,32.2,21.97,0.0,20.93,76.39,1.68,9,2011,Kharif,Haryana
2011-09-22,26.65,32.16,21.54,0.0,20.53,72.35,1.7,9,2011,Kharif,Haryana
2011-09-23,26.48,32.52,21.54,0.0,20.92,69.18,1.71,9,2011,Kharif,Haryana
2011-09-24,26.03,32.53,19.32,0.0,21.4,67.11,2.0,9,2011,Kharif,Haryana
2011-09-25,26.84,32.64,20.73,0.0,20.87,69.07,1.84,9,2011,Kharif,Haryana
2011-09-26,26.6,32.86,20.96,0.0,20.84,72.6,2.13,9,2011,Kharif,Haryana
2011-09-27,27.03,32.42,21.46,0.0,19.63,72.87,2.11,9,2011,Kharif,Haryana
2011-09-28,26.62,32.55,21.41,0.0,20.1,71.92,2.16,9,2011,Kharif,Haryana
2011-09-29,26.21,32.37,20.52,0.0,20.43,70.31,2.3,9,2011,Kharif,Haryana
2011-09-30,25.84,32.42,19.59,0.0,20.22,65.83,2.15,9,2011,Kharif,Haryana
2011-10-01,25.94,32.73,20.13,0.0,20.06,64.51,2.42,10,2011,Rabi,Haryana
2011-10-02,26.17,33.58,19.71,0.0,19.51,65.98,2.23,10,2011,Rabi,Haryana
2011-10-03,26.7,33.67,19.49,0.0,19.0,62.01,1.88,10,2011,Rabi,Haryana
2011-10-04,26.9,33.32,20.26,0.1,18.54,62.93,1.42,10,2011,Rabi,Haryana
2011-10-05,27.46,33.39,21.04,0.0,18.65,61.07,1.11,10,2011,Rabi,Haryana
2011-10-06,27.54,34.03,22.28,0.0,18.86,57.3,1.27,10,2011,Rabi,Haryana
2011-10-07,26.87,33.44,19.94,0.21,17.67,57.75,1.3,10,2011,Rabi,Haryana
2011-10-08,26.91,33.17,20.82,0.08,16.35,61.53,1.38,10,2011,Rabi,Haryana
2011-10-09,27.25,33.53,22.47,0.0,17.86,63.86,1.35,10,2011,Rabi,Haryana
2011-10-10,27.18,34.3,21.7,0.0,19.05,58.7,1.32,10,2011,Rabi,Haryana
2011-10-11,26.87,34.0,21.12,0.0,18.99,57.26,1.35,10,2011,Rabi,Haryana
2011-10-12,26.94,34.08,20.83,0.0,18.67,57.91,1.72,10,2011,Rabi,Haryana
2011-10-13,26.74,34.74,19.95,0.0,16.95,54.13,1.71,10,2011,Rabi,Haryana
2011-10-14,26.57,34.72,21.43,0.0,18.23,51.47,1.56,10,2011,Rabi,Haryana
2011-10-15,26.46,34.22,19.45,0.0,19.2,44.91,1.28,10,2011,Rabi,Haryana
2011-10-16,25.93,33.59,19.59,0.0,18.2,39.58,1.16,10,2011,Rabi,Haryana
2011-10-17,25.09,33.12,19.31,0.0,17.81,42.8,1.2,10,2011,Rabi,Haryana
2011-10-18,24.96,32.88,18.36,0.0,17.42,42.18,1.21,10,2011,Rabi,Haryana
2011-10-19,25.45,33.79,19.48,0.0,18.29,39.77,1.17,10,2011,Rabi,Haryana
2011-10-20,25.38,32.99,18.07,0.0,17.51,40.6,1.0,10,2011,Rabi,Haryana
2011-10-21,23.93,32.49,16.29,0.0,15.08,49.12,1.24,10,2011,Rabi,Haryana
2011-10-22,23.91,31.98,17.63,0.0,14.8,49.99,1.24,10,2011,Rabi,Haryana
2011-10-23,24.89,33.26,18.56,0.0,15.19,48.13,1.08,10,2011,Rabi,Haryana
2011-10-24,24.17,32.2,17.85,0.0,15.39,53.94,1.36,10,2011,Rabi,Haryana
2011-10-25,23.27,31.59,16.24,0.0,14.64,50.52,1.07,10,2011,Rabi,Haryana
2011-10-26,22.83,31.6,17.51,0.0,15.87,47.5,1.25,10,2011,Rabi,Haryana
2011-10-27,21.96,30.83,15.26,0.0,16.88,44.83,1.81,10,2011,Rabi,Haryana
2011-10-28,22.95,30.48,16.42,0.0,16.41,36.3,1.26,10,2011,Rabi,Haryana
2011-10-29,22.21,30.45,14.86,0.0,15.91,42.42,1.35,10,2011,Rabi,Haryana
2011-10-30,22.92,30.61,16.34,0.0,15.8,38.33,1.07,10,2011,Rabi,Haryana
2011-10-31,22.84,31.06,15.45,0.0,13.39,38.12,1.09,10,2011,Rabi,Haryana
2011-11-01,22.96,31.06,16.35,0.0,12.82,38.33,1.09,11,2011,Rabi,Haryana
2011-11-02,23.66,31.65,16.46,0.0,13.14,37.19,1.2,11,2011,Rabi,Haryana
2011-11-03,23.76,31.22,18.13,0.0,13.12,42.2,0.96,11,2011,Rabi,Haryana
2011-11-04,22.02,30.87,15.38,0.0,12.99,56.05,1.17,11,2011,Rabi,Haryana
2011-11-05,22.21,31.03,15.72,0.0,12.96,60.75,1.58,11,2011,Rabi,Haryana
2011-11-06,22.48,30.75,16.63,0.0,15.11,51.3,1.81,11,2011,Rabi,Haryana
2011-11-07,22.33,30.94,16.1,0.0,15.76,41.45,1.15,11,2011,Rabi,Haryana
2011-11-08,21.19,29.11,14.0,0.0,13.97,45.96,1.27,11,2011,Rabi,Haryana
2011-11-09,21.64,28.64,15.46,0.0,13.62,51.72,1.5,11,2011,Rabi,Haryana
2011-11-10,23.12,31.03,16.92,0.0,13.8,56.26,1.62,11,2011,Rabi,Haryana
2011-11-11,23.34,30.94,17.77,0.0,13.17,60.66,2.02,11,2011,Rabi,Haryana
2011-11-12,22.87,30.66,15.89,0.0,14.76,50.23,1.73,11,2011,Rabi,Haryana
2011-11-13,22.53,30.65,17.51,0.0,14.43,40.92,1.14,11,2011,Rabi,Haryana
2011-11-14,22.04,29.72,16.07,0.0,13.31,40.58,1.1,11,2011,Rabi,Haryana
2011-11-15,21.63,29.82,14.33,0.0,13.21,43.76,1.38,11,2011,Rabi,Haryana
2011-11-16,21.82,30.42,14.57,0.0,14.05,46.39,1.91,11,2011,Rabi,Haryana
2011-11-17,21.78,30.58,15.69,0.0,14.1,42.0,1.73,11,2011,Rabi,Haryana
2011-11-18,22.77,30.95,16.32,0.0,13.46,37.23,1.22,11,2011,Rabi,Haryana
2011-11-19,22.03,30.7,16.78,0.0,11.74,44.1,0.98,11,2011,Rabi,Haryana
2011-11-20,20.78,29.8,14.55,0.0,10.35,53.79,1.42,11,2011,Rabi,Haryana
2011-11-21,20.83,29.29,14.27,0.0,11.83,51.7,1.13,11,2011,Rabi,Haryana
2011-11-22,20.7,29.56,14.51,0.0,12.15,48.82,1.1,11,2011,Rabi,Haryana
2011-11-23,19.76,28.81,12.86,0.0,11.12,54.49,1.2,11,2011,Rabi,Haryana
2011-11-24,19.3,26.69,13.5,0.0,11.2,62.81,1.12,11,2011,Rabi,Haryana
2011-11-25,19.99,26.87,14.55,0.0,11.87,57.7,1.01,11,2011,Rabi,Haryana
2011-11-26,19.58,27.02,13.81,0.0,11.13,53.99,0.93,11,2011,Rabi,Haryana
2011-11-27,18.43,26.58,12.52,0.0,11.07,57.31,1.08,11,2011,Rabi,Haryana
2011-11-28,17.87,26.02,13.43,0.0,11.52,49.47,1.43,11,2011,Rabi,Haryana
2011-11-29,17.42,27.21,10.17,0.0,12.64,47.02,2.04,11,2011,Rabi,Haryana
2011-11-30,18.25,27.99,10.28,0.0,13.1,37.11,1.63,11,2011,Rabi,Haryana
2011-12-01,17.73,25.88,12.68,0.0,11.76,35.44,1.03,12,2011,Rabi,Haryana
2011-12-02,18.15,26.14,12.02,0.0,13.13,39.79,1.06,12,2011,Rabi,Haryana
2011-12-03,20.07,28.22,14.81,0.0,13.17,31.39,1.55,12,2011,Rabi,Haryana
2011-12-04,20.1,28.39,13.73,0.0,12.95,31.03,1.18,12,2011,Rabi,Haryana
2011-12-05,19.3,29.05,11.47,0.0,12.55,39.58,1.17,12,2011,Rabi,Haryana
2011-12-06,18.66,27.7,11.86,0.18,10.58,52.18,2.65,12,2011,Rabi,Haryana
2011-12-07,19.4,27.85,12.82,0.68,10.84,58.15,2.51,12,2011,Rabi,Haryana
2011-12-08,19.99,28.08,12.79,0.26,11.37,56.15,1.94,12,2011,Rabi,Haryana
2011-12-09,18.8,27.35,13.12,0.1,8.92,54.38,1.44,12,2011,Rabi,Haryana
2011-12-10,16.1,24.52,10.1,0.0,10.15,52.2,2.21,12,2011,Rabi,Haryana
2011-12-11,15.78,24.67,8.05,0.0,11.99,31.53,1.7,12,2011,Rabi,Haryana
2011-12-12,16.88,25.06,10.69,0.0,11.43,25.02,0.91,12,2011,Rabi,Haryana
2011-12-13,16.06,24.87,10.36,0.0,12.67,26.55,1.21,12,2011,Rabi,Haryana
